next.config.ts(1,31): error TS2307: Cannot find module 'next' or its corresponding type declarations.
src/app/forge/intrinsics-step.tsx(306,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(307,21): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(319,21): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(320,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(321,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(321,134): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(322,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(323,21): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(325,23): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(325,69): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(327,21): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(328,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(329,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(329,102): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(330,19): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(330,115): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(331,17): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(334,11): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(335,9): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(336,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(337,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(338,16): error TS2322: Type '{ variant: string; }' is not assignable to type 'BadgeProps'.
  Property 'variant' does not exist on type 'BadgeProps'.
src/app/forge/intrinsics-step.tsx(339,16): error TS2322: Type '{ variant: string; }' is not assignable to type 'BadgeProps'.
  Property 'variant' does not exist on type 'BadgeProps'.
src/app/forge/intrinsics-step.tsx(340,16): error TS2322: Type '{ variant: string; }' is not assignable to type 'BadgeProps'.
  Property 'variant' does not exist on type 'BadgeProps'.
src/app/forge/intrinsics-step.tsx(341,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(342,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(344,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(345,5): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(356,15): error TS7006: Parameter 'current' implicitly has an 'any' type.
src/app/forge/intrinsics-step.tsx(361,15): error TS7006: Parameter 'current' implicitly has an 'any' type.
src/app/forge/intrinsics-step.tsx(366,15): error TS7006: Parameter 'current' implicitly has an 'any' type.
src/app/forge/intrinsics-step.tsx(370,5): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(371,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(375,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(378,9): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(379,11): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(379,55): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(385,9): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(388,9): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(389,11): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(389,51): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(390,18): error TS2322: Type '{ variant: string; }' is not assignable to type 'BadgeProps'.
  Property 'variant' does not exist on type 'BadgeProps'.
src/app/forge/intrinsics-step.tsx(391,11): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(391,138): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(392,9): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(396,9): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(396,139): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(398,5): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(423,15): error TS7006: Parameter 'current' implicitly has an 'any' type.
src/app/forge/intrinsics-step.tsx(437,5): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(438,20): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(438,119): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(438,249): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(438,255): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(438,404): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(438,410): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(438,571): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(438,793): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(438,835): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(438,841): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(439,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(448,15): error TS2322: Type '{ key: string; selected: boolean; title: string; subtitle: string; meta: string; warning: boolean; onClick: () => void; }' is not assignable to type 'ChoiceCardProps'.
  Property 'key' does not exist on type 'ChoiceCardProps'.
src/app/forge/intrinsics-step.tsx(458,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(459,7): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(459,163): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(462,9): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(463,11): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(464,13): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(465,15): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(465,95): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(466,15): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(466,122): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(467,15): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(467,110): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(468,15): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(469,72): error TS2322: Type '{ key: string; variant: string; }' is not assignable to type 'BadgeProps'.
  Property 'key' does not exist on type 'BadgeProps'.
src/app/forge/intrinsics-step.tsx(470,15): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(471,13): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(472,13): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(473,15): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(473,89): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(474,15): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(474,141): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(475,15): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(475,209): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(476,13): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(477,11): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(480,11): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(481,13): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
src/app/forge/intrinsics-step.tsx(481,66): error TS7026: JSX element implicitly has type 'any' because no interface 'JSX.IntrinsicElements' exists.
